TIMESTAMP,BOT,TICKER,ACTION,AMOUNT,PRICE,TOTAL
2026-01-09 20:44:02.762368,random_bot,NFLX,BUY,114,89.045,10151.130000000001
2026-01-09 20:44:02.806612,up_down_bot,RKT,SELL,845,22.8,19266.0
2026-01-09 20:44:02.869116,tmf_bot,NIO,SELL,3560,4.6811,16664.716
2026-01-09 20:44:02.874196,up_down_bot,NFLX,BUY,98,89.045,8726.41
2026-01-09 20:44:02.891028,random_bot,F,BUY,706,14.165,10000.49
2026-01-09 20:44:02.917983,tmf_bot,AMD,BUY,48,204.7553,9828.2544
2026-01-09 20:44:02.918163,random_bot,ACHR,SELL,1332,8.7668,11677.3776
2026-01-09 20:44:02.930345,up_down_bot,KVUE,SELL,460,16.8498,7750.907999999999
2026-01-09 20:44:02.958227,up_down_bot,COMP,BUY,657,13.01,8547.57
2026-01-09 20:44:02.975595,random_bot,COMP,SELL,880,13.01,11448.8
2026-01-09 20:44:02.985827,up_down_bot,SMR,SELL,606,20.565,12462.390000000001
2026-01-09 20:44:03.006258,random_bot,IREN,SELL,235,46.83,11005.05
2026-01-09 20:44:03.006337,up_down_bot,SOUN,BUY,712,11.7746,8383.5152
2026-01-09 20:44:03.040639,up_down_bot,RGTI,BUY,326,25.175,8207.050000000001
2026-01-09 20:44:03.076418,up_down_bot,SNAP,SELL,1290,8.225,10610.25
2026-01-09 20:44:03.086571,random_bot,DNN,BUY,2988,3.28,9800.64
2026-01-09 20:44:03.120272,rsi_bot,ONDS,BUY,1211,14.05,17014.55
2026-01-09 20:44:03.128569,random_bot,SOUN,SELL,848,11.7746,9984.8608
2026-01-09 20:44:03.130897,up_down_bot,OKLO,BUY,76,104.85,7968.599999999999
2026-01-09 20:44:03.207051,random_bot,SNAP,SELL,1257,8.225,10338.824999999999
2026-01-09 20:44:03.207716,rsi_bot,QBTS,BUY,576,28.95,16675.2
2026-01-09 20:44:03.239649,up_down_bot,NIO,BUY,1686,4.6811,7892.3346
2026-01-09 20:44:03.249303,rsi_bot,RGTI,BUY,649,25.175,16338.575
2026-01-09 20:44:03.254313,rsi_bot,ITUB,BUY,2152,7.44,16010.880000000001
2026-01-09 20:44:03.267675,random_bot,WBD,BUY,332,28.885,9589.82
2026-01-09 20:44:03.278435,up_down_bot,JOBY,BUY,503,15.365,7728.595
2026-01-09 20:44:03.296640,up_down_bot,AGNC,SELL,1545,11.4634,17710.953
2026-01-09 20:44:03.327450,up_down_bot,PLTR,BUY,42,177.5772,7458.2424
2026-01-09 20:44:03.344895,up_down_bot,MSTR,SELL,60,157.6694,9460.164
2026-01-09 20:44:03.380120,random_bot,NIO,BUY,2011,4.6811,9413.6921
2026-01-09 20:44:03.439500,random_bot,MARA,SELL,955,10.1832,9724.956
2026-01-09 20:44:03.478082,up_down_bot,GRAB,SELL,2096,4.86,10186.560000000001
2026-01-09 20:44:03.531741,random_bot,NOK,SELL,1430,6.48,9266.400000000001
2026-01-09 20:44:03.567444,up_down_bot,VALE,BUY,531,13.98,7423.38
2026-01-09 20:44:03.567712,random_bot,AGNC,SELL,920,11.4634,10546.328
2026-01-09 20:44:03.609261,random_bot,PLTR,SELL,31,177.5772,5504.8932
2026-01-09 20:44:03.620947,random_bot,MSTR,BUY,58,157.6694,9144.8252
2026-01-09 20:44:03.631092,up_down_bot,NVO,SELL,111,59.115,6561.765
2026-01-09 20:44:03.655710,random_bot,GRAB,BUY,1861,4.86,9044.460000000001
2026-01-09 20:44:03.664918,up_down_bot,BTG,BUY,1597,4.5607,7283.4379
2026-01-09 20:44:03.692080,up_down_bot,AMZN,SELL,36,246.735,8882.460000000001
2026-01-09 20:44:03.694719,random_bot,VALE,SELL,864,13.98,12078.720000000001
2026-01-09 20:44:03.723206,up_down_bot,RIG,SELL,1536,4.215,6474.24
2026-01-09 20:44:03.724379,random_bot,BTG,BUY,1943,4.5607,8861.4401
2026-01-09 20:44:03.735065,up_down_bot,SMCI,BUY,233,30.595,7128.634999999999
2026-01-09 20:44:03.747034,random_bot,AMZN,BUY,35,246.735,8635.725
2026-01-09 20:44:03.772907,random_bot,RIG,SELL,2173,4.215,9159.195
2026-01-09 20:44:03.787468,up_down_bot,CRWV,BUY,87,80.01,6960.870000000001
2026-01-09 20:44:03.807719,up_down_bot,ASTS,BUY,69,98.54,6799.26
2026-01-09 20:44:03.816150,random_bot,RKLB,SELL,106,85.045,9014.77
2026-01-09 20:44:03.842513,random_bot,NVTS,BUY,840,10.13,8509.2
2026-01-09 20:44:03.842594,up_down_bot,CDE,SELL,436,20.2959,8849.0124
2026-01-09 20:44:03.851056,random_bot,SMCI,BUY,272,30.595,8321.84
2026-01-09 20:44:03.870505,up_down_bot,AG,SELL,451,18.825,8490.074999999999
2026-01-09 20:44:03.883886,up_down_bot,PSLV,SELL,302,26.45,7987.9
2026-01-09 20:44:03.905920,random_bot,CRWV,BUY,102,80.01,8161.02
2026-01-09 20:44:03.927078,random_bot,ASTS,BUY,81,98.54,7981.740000000001
2026-01-09 20:44:03.951257,random_bot,HIMS,SELL,272,32.355,8800.56
2026-01-09 20:44:03.958849,up_down_bot,CLSK,SELL,788,11.685,9207.78
2026-01-09 20:44:03.977870,up_down_bot,ABEV,BUY,2630,2.555,6719.650000000001
2026-01-09 20:44:03.992042,random_bot,BBD,SELL,2593,3.465,8984.744999999999
2026-01-09 20:44:03.992091,up_down_bot,GOOGL,BUY,19,330.3,6275.7
2026-01-09 20:44:04.012188,up_down_bot,VZ,SELL,189,40.715,7695.135
2026-01-09 20:44:04.012262,random_bot,NU,SELL,488,17.4048,8493.5424
2026-01-09 20:44:04.069516,up_down_bot,AVGO,BUY,18,346.11,6229.9800000000005
2026-01-09 20:44:04.069572,random_bot,YMM,BUY,753,10.425,7850.025000000001
2026-01-09 20:44:04.089843,random_bot,AG,BUY,408,18.825,7680.599999999999
2026-01-09 20:44:04.090880,up_down_bot,RIOT,SELL,446,15.28,6814.88
2026-01-09 20:44:04.091005,random_bot,EOSE,BUY,499,15.1109,7540.3391
2026-01-09 20:44:04.099555,random_bot,EXK,SELL,756,10.575,7994.7
2026-01-09 20:44:04.111471,up_down_bot,SNDK,SELL,17,379.79,6456.43
2026-01-09 20:44:04.128280,up_down_bot,QUBT,BUY,537,11.7799,6325.8063
2026-01-09 20:44:04.135374,random_bot,HBAN,SELL,464,18.22,8454.08
2026-01-09 20:44:04.158827,random_bot,T,SELL,183,24.165,4422.195
2026-01-09 20:44:04.179902,up_down_bot,HOOD,SELL,61,115.6016,7051.6976
2026-01-09 20:44:04.192957,random_bot,AVGO,BUY,21,346.11,7268.31
2026-01-09 20:44:04.193004,up_down_bot,LUNR,BUY,322,19.2686,6204.4892
2026-01-09 20:44:04.197058,random_bot,RIOT,SELL,466,15.28,7120.48
2026-01-09 20:44:04.199767,random_bot,CLF,BUY,568,12.74,7236.32
2026-01-09 20:44:04.199825,up_down_bot,GGB,BUY,1538,3.955,6082.79
2026-01-09 20:44:04.247474,up_down_bot,HL,SELL,336,22.435,7538.16
2026-01-09 20:44:04.247538,random_bot,SNDK,SELL,20,379.79,7595.8
2026-01-09 20:44:04.261475,up_down_bot,WULF,SELL,506,12.945,6550.17
2026-01-09 20:44:04.276895,up_down_bot,GOOG,BUY,18,331.07,5959.26
2026-01-09 20:44:04.281918,random_bot,AUR,BUY,1504,4.72,7098.879999999999
2026-01-09 20:44:04.289940,random_bot,QUBT,BUY,590,11.7799,6950.141
2026-01-09 20:44:04.307013,up_down_bot,KO,BUY,83,70.405,5843.615
2026-01-09 20:44:04.307134,random_bot,HOOD,BUY,59,115.6016,6820.4944000000005
2026-01-09 20:44:04.313446,up_down_bot,NLY,BUY,244,23.395,5708.38
2026-01-09 20:44:04.322307,random_bot,LUNR,BUY,346,19.2686,6666.9356
2026-01-09 20:44:04.323354,up_down_bot,ITUB,BUY,754,7.44,5609.76
2026-01-09 20:44:04.324626,random_bot,WMT,SELL,71,114.81,8151.51
2026-01-09 20:44:04.327373,up_down_bot,CMG,SELL,149,39.765,5924.985
2026-01-09 20:44:04.332758,random_bot,AMD,BUY,31,204.7553,6347.4143
2026-01-09 20:44:04.348528,up_down_bot,SLB,SELL,127,44.815,5691.505
2026-01-09 20:44:04.357018,random_bot,STLA,SELL,718,10.87,7804.66
2026-01-09 20:44:04.369129,random_bot,CMCSA,SELL,268,28.455,7625.94
2026-01-09 20:44:04.385113,random_bot,RXRX,BUY,1379,4.6575,6422.6925
2026-01-09 20:44:04.401985,random_bot,KO,BUY,89,70.405,6266.045
2026-01-09 20:44:04.406799,random_bot,UUUU,SELL,361,18.135,6546.735000000001
2026-01-09 20:44:04.413015,random_bot,ITUB,SELL,968,7.44,7201.92
2026-01-09 20:44:04.420965,random_bot,LRCX,SELL,32,218.33,6986.56
2026-01-09 20:44:04.440331,random_bot,CMG,SELL,168,39.765,6680.52
2026-01-09 20:44:04.446160,random_bot,SLB,BUY,137,44.815,6139.655
2026-01-09 20:44:04.453982,random_bot,VST,BUY,36,167.36,6024.960000000001
2026-01-09 20:44:04.570075,stoch_bot,JOBY,BUY,696,15.365,10694.04
2026-01-09 20:44:04.573045,stoch_bot,HBAN,BUY,575,18.22,10476.5
2026-01-09 20:44:04.573692,stoch_bot,CLF,BUY,806,12.74,10268.44
2026-01-09 20:44:04.619935,obv_bot,APLD,BUY,377,37.945,14305.265
2026-01-09 20:44:04.620274,obv_bot,KVUE,SELL,903,16.8498,15215.369399999998
2026-01-09 20:45:02.559045,random_bot,COMP,BUY,828,13.025,10784.7
2026-01-09 20:45:02.664376,up_down_bot,AAL,BUY,617,15.915,9819.555
2026-01-09 20:45:02.699141,up_down_bot,SMR,BUY,468,20.58,9631.439999999999
2026-01-09 20:45:02.728552,random_bot,TSLA,BUY,23,445.34,10242.82
2026-01-09 20:45:02.776420,up_down_bot,TSLA,BUY,21,445.34,9352.14
2026-01-09 20:45:02.862739,tmf_bot,PLUG,SELL,4638,2.21,10249.98
2026-01-09 20:45:02.952757,up_down_bot,OPEN,SELL,982,7.3945,7261.398999999999
2026-01-09 20:45:02.959418,random_bot,ACHR,BUY,1181,8.78,10369.179999999998
2026-01-09 20:45:02.976604,random_bot,F,SELL,706,14.165,10000.49
2026-01-09 20:45:03.015602,tmf_bot,ORCL,BUY,50,199.7,9985.0
2026-01-09 20:45:03.022927,up_down_bot,NVDA,SELL,48,185.905,8923.44
2026-01-09 20:45:03.057286,up_down_bot,RKT,BUY,405,22.805,9236.025
2026-01-09 20:45:03.092459,random_bot,RKT,BUY,445,22.805,10148.225
2026-01-09 20:45:03.092550,tmf_bot,AUR,BUY,2084,4.73,9857.320000000002
2026-01-09 20:45:03.097627,up_down_bot,ONDS,SELL,841,14.0245,11794.6045
2026-01-09 20:45:03.114318,random_bot,QBTS,BUY,343,28.965,9934.995
2026-01-09 20:45:03.118197,random_bot,IREN,BUY,208,46.905,9756.24
2026-01-09 20:45:03.130118,tmf_bot,WULF,SELL,934,12.944,12089.696
2026-01-09 20:45:03.130451,up_down_bot,KVUE,BUY,538,16.855,9067.99
2026-01-09 20:45:03.131044,random_bot,PLUG,SELL,4895,2.21,10817.95
2026-01-09 20:45:03.201536,random_bot,DNN,SELL,2988,3.2801,9800.9388
2026-01-09 20:45:03.202163,up_down_bot,SOUN,SELL,712,11.7599,8373.0488
2026-01-09 20:45:03.246588,up_down_bot,DNN,BUY,2710,3.2801,8889.071
2026-01-09 20:45:03.250257,tmf_bot,AMD,SELL,48,204.785,9829.68
2026-01-09 20:45:03.305287,up_down_bot,RGTI,SELL,326,25.1699,8205.3874
2026-01-09 20:45:03.308266,random_bot,SNAP,BUY,1163,8.2219,9562.0697
2026-01-09 20:45:03.310552,tmf_bot,ITUB,SELL,1354,7.435,10066.99
2026-01-09 20:45:03.349891,random_bot,RGTI,SELL,430,25.1699,10823.056999999999
2026-01-09 20:45:03.398441,up_down_bot,NOK,SELL,2524,6.4787,16352.2388
2026-01-09 20:45:03.398523,rsi_bot,SMR,BUY,762,20.58,15681.96
2026-01-09 20:45:03.423137,rsi_bot,JOBY,BUY,999,15.385,15369.615
2026-01-09 20:45:03.483829,up_down_bot,MARA,BUY,855,10.185,8708.175000000001
2026-01-09 20:45:03.545890,up_down_bot,NIO,SELL,1686,4.675,7882.049999999999
2026-01-09 20:45:03.545989,random_bot,BMNR,SELL,326,30.3602,9897.4252
2026-01-09 20:45:03.636802,rsi_bot,ASTS,BUY,152,98.85,15025.199999999999
2026-01-09 20:45:03.646844,rsi_bot,AUR,BUY,3123,4.73,14771.79
2026-01-09 20:45:03.673754,random_bot,OKLO,SELL,96,104.88,10068.48
2026-01-09 20:45:03.679263,up_down_bot,AGNC,BUY,744,11.4679,8532.1176
2026-01-09 20:45:03.745602,up_down_bot,SOFI,SELL,411,27.4409,11278.2099
2026-01-09 20:45:03.748754,up_down_bot,PLTR,SELL,42,177.545,7456.889999999999
2026-01-09 20:45:03.764965,up_down_bot,AAPL,SELL,40,259.8199,10392.796
2026-01-09 20:45:03.775609,random_bot,WBD,SELL,332,28.885,9589.82
2026-01-09 20:45:03.775885,up_down_bot,MU,SELL,29,343.95,9974.55
2026-01-09 20:45:03.786947,up_down_bot,NVTS,SELL,929,10.125,9406.125
2026-01-09 20:45:03.820658,up_down_bot,CRWV,SELL,87,80.0,6960.0
2026-01-09 20:45:03.832043,random_bot,MARA,BUY,920,10.185,9370.2
2026-01-09 20:45:03.901035,up_down_bot,RIG,BUY,1982,4.22,8364.039999999999
2026-01-09 20:45:03.911434,random_bot,JOBY,BUY,597,15.385,9184.845
2026-01-09 20:45:03.969904,up_down_bot,NU,BUY,471,17.405,8197.755000000001
2026-01-09 20:45:04.021165,up_down_bot,CDE,BUY,395,20.3,8018.5
2026-01-09 20:45:04.021230,ema_crossover_bot,UWMC,BUY,2441,5.285,12900.685
2026-01-09 20:45:04.026981,up_down_bot,HPE,SELL,283,22.335,6320.805
2026-01-09 20:45:04.027037,random_bot,AGNC,BUY,785,11.4679,9002.3015
2026-01-09 20:45:04.042065,up_down_bot,CIFR,BUY,473,16.645,7873.085
2026-01-09 20:45:04.045594,random_bot,GRAB,SELL,1861,4.86,9044.460000000001
2026-01-09 20:45:04.094772,up_down_bot,CLSK,BUY,660,11.6868,7713.288
2026-01-09 20:45:04.105623,random_bot,SOFI,SELL,408,27.4409,11195.8872
2026-01-09 20:45:04.121965,up_down_bot,AG,BUY,401,18.8301,7550.870100000001
2026-01-09 20:45:04.131476,random_bot,NVO,SELL,158,59.1,9337.800000000001
2026-01-09 20:45:04.137447,up_down_bot,EXK,BUY,700,10.58,7406.0
2026-01-09 20:45:04.142256,random_bot,PLTR,BUY,49,177.545,8699.705
2026-01-09 20:45:04.157153,random_bot,AAPL,SELL,34,259.8199,8833.876600000001
2026-01-09 20:45:04.174786,up_down_bot,VZ,BUY,178,40.718,7247.804000000001
2026-01-09 20:45:04.174869,random_bot,VALE,BUY,618,13.98,8639.64
2026-01-09 20:45:04.198132,up_down_bot,SNDK,BUY,18,379.895,6838.11
2026-01-09 20:45:04.198195,random_bot,MU,SELL,27,343.95,9286.65
2026-01-09 20:45:04.208933,up_down_bot,CLF,SELL,580,12.7392,7388.736
2026-01-09 20:45:04.259048,up_down_bot,T,BUY,288,24.1651,6959.5488
2026-01-09 20:45:04.268476,random_bot,BTG,SELL,1943,4.565,8869.795
2026-01-09 20:45:04.276483,random_bot,NVTS,SELL,840,10.125,8505.0
2026-01-09 20:45:04.280160,up_down_bot,RIOT,BUY,447,15.285,6832.395
2026-01-09 20:45:04.303418,random_bot,CRWV,SELL,102,80.0,8160.0
2026-01-09 20:45:04.303575,up_down_bot,AUR,BUY,1417,4.73,6702.410000000001
2026-01-09 20:45:04.326338,random_bot,RIG,BUY,2009,4.22,8477.98
2026-01-09 20:45:04.340665,up_down_bot,HOOD,BUY,56,115.66,6476.96
2026-01-09 20:45:04.340704,random_bot,NU,BUY,477,17.405,8302.185000000001
2026-01-09 20:45:04.343266,up_down_bot,NKE,SELL,199,65.59,13052.41
2026-01-09 20:45:04.347622,random_bot,RKLB,BUY,95,85.2099,8094.940500000001
2026-01-09 20:45:04.359891,up_down_bot,HBAN,BUY,353,18.225,6433.425
2026-01-09 20:45:04.391780,up_down_bot,GGB,SELL,1538,3.95,6075.1
2026-01-09 20:45:04.396667,random_bot,CDE,SELL,402,20.3,8160.6
2026-01-09 20:45:04.408748,random_bot,MSTR,SELL,58,157.62,9141.960000000001
2026-01-09 20:45:04.409962,up_down_bot,WMT,SELL,60,114.79,6887.400000000001
2026-01-09 20:45:04.417860,up_down_bot,CMCSA,BUY,221,28.4563,6288.842299999999
2026-01-09 20:45:04.442902,random_bot,HIMS,BUY,246,32.355,7959.329999999999
2026-01-09 20:45:04.475787,up_down_bot,QUBT,SELL,537,11.77,6320.49
2026-01-09 20:45:04.479060,up_down_bot,HPQ,SELL,547,21.275,11637.425
2026-01-09 20:45:04.485688,random_bot,YMM,SELL,753,10.425,7850.025000000001
2026-01-09 20:45:04.506672,random_bot,ORCL,BUY,39,199.7,7788.299999999999
2026-01-09 20:45:04.533004,random_bot,EXK,BUY,724,10.58,7659.92
2026-01-09 20:45:04.533154,up_down_bot,SLB,BUY,138,44.825,6185.85
2026-01-09 20:45:04.555095,random_bot,ABEV,BUY,2934,2.56,7511.04
2026-01-09 20:45:04.555282,up_down_bot,RXRX,SELL,1327,4.65,6170.55
2026-01-09 20:45:04.560783,up_down_bot,KO,SELL,83,70.4034,5843.4822
2026-01-09 20:45:04.563347,random_bot,AMZN,SELL,35,246.72,8635.2
2026-01-09 20:45:04.588642,up_down_bot,UUUU,SELL,354,18.13,6418.0199999999995
2026-01-09 20:45:04.611605,random_bot,EOSE,SELL,499,15.1499,7559.8001
2026-01-09 20:45:04.623763,random_bot,T,BUY,304,24.1651,7346.1903999999995
2026-01-09 20:45:04.626250,up_down_bot,ITUB,SELL,754,7.435,5605.99
2026-01-09 20:45:04.636767,random_bot,GOOGL,BUY,21,330.328,6936.887999999999
2026-01-09 20:45:04.646919,up_down_bot,MSFT,SELL,12,478.67,5744.04
2026-01-09 20:45:04.646967,random_bot,WULF,SELL,639,12.944,8271.216
2026-01-09 20:45:04.672361,up_down_bot,LRCX,SELL,26,218.28,5675.28
2026-01-09 20:45:04.677226,random_bot,HBAN,BUY,388,18.225,7071.3
2026-01-09 20:45:04.681477,random_bot,AMD,SELL,31,204.785,6348.335
2026-01-09 20:45:04.698631,random_bot,GGB,BUY,1755,3.95,6932.25
2026-01-09 20:45:04.707901,random_bot,WMT,BUY,59,114.79,6772.610000000001
2026-01-09 20:45:04.712235,macd_crossover_bot,UWMC,BUY,2984,5.285,15770.44
2026-01-09 20:45:04.722220,random_bot,QUBT,SELL,590,11.77,6944.3
2026-01-09 20:45:04.729779,random_bot,AVGO,SELL,21,346.19,7269.99
2026-01-09 20:45:04.737581,random_bot,BTE,BUY,2003,3.325,6659.975
2026-01-09 20:45:04.746353,random_bot,HPQ,SELL,374,21.275,7956.849999999999
2026-01-09 20:45:04.748838,random_bot,FCX,SELL,132,56.545,7463.9400000000005
2026-01-09 20:45:04.750326,random_bot,SLB,SELL,137,44.825,6141.025000000001
2026-01-09 20:45:04.762868,random_bot,KO,SELL,89,70.4034,6265.9026
2026-01-09 20:45:04.767330,random_bot,IBRX,SELL,3016,2.355,7102.68
2026-01-09 20:45:04.777157,random_bot,ITUB,BUY,878,7.435,6527.929999999999
2026-01-09 20:45:04.781564,random_bot,NLY,SELL,291,23.395,6807.945
2026-01-09 20:45:04.794757,random_bot,MSFT,BUY,13,478.67,6222.71
2026-01-09 20:45:04.855929,stoch_bot,SOUN,BUY,856,11.7599,10066.4744
2026-01-09 20:45:04.858733,stoch_bot,PATH,BUY,607,16.255,9866.785
2026-01-09 20:45:04.952092,obv_bot,ACHR,BUY,1634,8.78,14346.519999999999
2026-01-09 20:45:04.952506,obv_bot,UWMC,BUY,2661,5.285,14063.385
2026-01-09 20:45:04.952924,obv_bot,NVO,SELL,247,59.1,14597.7
2026-01-09 20:45:04.953265,obv_bot,AAPL,SELL,57,259.8199,14809.734300000002
2026-01-09 20:45:04.953678,obv_bot,MU,SELL,42,343.95,14445.9
2026-01-09 20:45:04.953913,obv_bot,AVGO,BUY,39,346.19,13501.41
2026-01-09 20:46:04.745400,up_down_bot,SMR,SELL,468,20.576,9629.568000000001
2026-01-09 20:46:04.885260,random_bot,SMR,BUY,553,20.576,11378.528
2026-01-09 20:46:04.909359,up_down_bot,ACHR,SELL,1313,8.775,11521.575
2026-01-09 20:46:04.968834,random_bot,ACHR,SELL,1181,8.775,10363.275
2026-01-09 20:46:05.086688,up_down_bot,COMP,SELL,657,13.015,8550.855
2026-01-09 20:46:05.087012,random_bot,BBAI,BUY,1795,6.22,11164.9
2026-01-09 20:46:05.103275,random_bot,COMP,SELL,828,13.015,10776.42
2026-01-09 20:46:05.146753,up_down_bot,APLD,SELL,267,37.85,10105.95
2026-01-09 20:46:05.199539,random_bot,UWMC,BUY,2071,5.285,10945.235
2026-01-09 20:46:05.201115,up_down_bot,TSLA,SELL,21,445.31,9351.51
2026-01-09 20:46:05.206850,tmf_bot,AAL,BUY,660,15.915,10503.9
2026-01-09 20:46:05.206889,random_bot,OPEN,SELL,1403,7.38,10354.14
2026-01-09 20:46:05.241882,up_down_bot,PLUG,BUY,4701,2.215,10412.715
2026-01-09 20:46:05.271195,tmf_bot,WULF,BUY,794,12.955,10286.27
2026-01-09 20:46:05.310117,up_down_bot,INTC,SELL,218,45.3755,9891.859
2026-01-09 20:46:05.316523,random_bot,NFLX,SELL,114,89.1446,10162.4844
2026-01-09 20:46:05.390520,up_down_bot,DNN,SELL,2710,3.2799,8888.529
2026-01-09 20:46:05.427173,random_bot,DNN,BUY,3270,3.2799,10725.273
2026-01-09 20:46:05.497960,up_down_bot,SNAP,BUY,1240,8.225,10199.0
2026-01-09 20:46:05.521809,random_bot,SNAP,SELL,1163,8.225,9565.675
2026-01-09 20:46:05.551461,up_down_bot,QBTS,SELL,307,28.9393,8884.365099999999
2026-01-09 20:46:05.608733,random_bot,NIO,SELL,2011,4.67,9391.369999999999
2026-01-09 20:46:05.634125,random_bot,AGNC,SELL,785,11.4759,9008.5815
2026-01-09 20:46:05.643006,up_down_bot,OKLO,SELL,76,104.8,7964.8
2026-01-09 20:46:05.647990,rsi_bot,AGNC,BUY,1261,11.4759,14471.1099
2026-01-09 20:46:05.716071,random_bot,RIVN,BUY,550,19.095,10502.25
2026-01-09 20:46:05.721871,rsi_bot,PSLV,BUY,536,26.455,14179.88
2026-01-09 20:46:05.762153,rsi_bot,CDE,BUY,684,20.31,13892.039999999999
2026-01-09 20:46:05.762242,up_down_bot,BMNR,BUY,328,30.4,9971.199999999999
2026-01-09 20:46:05.784068,rsi_bot,CLF,BUY,1069,12.745,13624.404999999999
2026-01-09 20:46:05.799677,random_bot,PFE,BUY,404,25.48,10293.92
2026-01-09 20:46:05.809000,rsi_bot,CMG,BUY,335,39.795,13331.325
2026-01-09 20:46:05.823578,random_bot,GRAB,BUY,2077,4.86,10094.220000000001
2026-01-09 20:46:05.866629,random_bot,CRWV,BUY,123,80.04,9844.92
2026-01-09 20:46:05.868998,up_down_bot,RIVN,SELL,345,19.095,6587.775
2026-01-09 20:46:05.897003,random_bot,AAPL,BUY,37,259.77,9611.49
2026-01-09 20:46:05.971739,random_bot,RIG,SELL,2009,4.215,8467.935
2026-01-09 20:46:06.050160,random_bot,VALE,SELL,618,13.9793,8639.2074
2026-01-09 20:46:06.067579,up_down_bot,MARA,SELL,855,10.175,8699.625
2026-01-09 20:46:06.107550,up_down_bot,NVO,BUY,165,59.1101,9753.166500000001
2026-01-09 20:46:06.112370,random_bot,BTG,BUY,2084,4.56,9503.039999999999
2026-01-09 20:46:06.143983,random_bot,NVTS,BUY,922,10.1,9312.199999999999
2026-01-09 20:46:06.168728,up_down_bot,NOK,BUY,1481,6.485,9604.285
2026-01-09 20:46:06.194036,random_bot,ASTS,SELL,81,98.885,8009.685
2026-01-09 20:46:06.221573,random_bot,BBD,BUY,2630,3.47,9126.1
2026-01-09 20:46:06.221673,up_down_bot,CRWV,BUY,117,80.04,9364.68
2026-01-09 20:46:06.254057,sma_crossover_bot,UWMC,BUY,2972,5.285,15707.02
2026-01-09 20:46:06.283881,up_down_bot,RIG,SELL,1982,4.215,8354.13
2026-01-09 20:46:06.313632,random_bot,SMCI,SELL,272,30.515,8300.08
2026-01-09 20:46:06.332531,random_bot,PSLV,SELL,326,26.455,8624.33
2026-01-09 20:46:06.350143,up_down_bot,VALE,SELL,531,13.9793,7423.0083
2026-01-09 20:46:06.350204,random_bot,CLSK,BUY,765,11.68,8935.199999999999
2026-01-09 20:46:06.359244,up_down_bot,MU,BUY,26,344.35,8953.1
2026-01-09 20:46:06.368089,up_down_bot,BTG,SELL,1597,4.56,7282.32
2026-01-09 20:46:06.408194,random_bot,ABEV,SELL,2934,2.5502,7482.2868
2026-01-09 20:46:06.408267,up_down_bot,CIFR,SELL,473,16.5954,7849.624200000001
2026-01-09 20:46:06.414010,up_down_bot,BBD,BUY,2607,3.47,9046.29
2026-01-09 20:46:06.416933,up_down_bot,SMCI,SELL,233,30.515,7109.995
2026-01-09 20:46:06.445524,random_bot,YMM,BUY,841,10.42,8763.22
2026-01-09 20:46:06.478920,random_bot,ORCL,SELL,39,199.84,7793.76
2026-01-09 20:46:06.494170,up_down_bot,PSLV,BUY,335,26.455,8862.425
2026-01-09 20:46:06.500025,random_bot,EOSE,BUY,566,15.1689,8585.5974
2026-01-09 20:46:06.505748,random_bot,HIMS,SELL,246,32.3237,7951.6302000000005
2026-01-09 20:46:06.505956,up_down_bot,RKLB,SELL,115,85.19,9796.85
2026-01-09 20:46:06.535828,random_bot,AMZN,BUY,34,246.7682,8390.1188
2026-01-09 20:46:06.536695,up_down_bot,CLSK,SELL,660,11.68,7708.8
2026-01-09 20:46:06.547020,up_down_bot,ABEV,SELL,2630,2.5502,6707.026
2026-01-09 20:46:06.566500,up_down_bot,YMM,SELL,800,10.42,8336.0
2026-01-09 20:46:06.591395,up_down_bot,HIMS,SELL,252,32.3237,8145.572400000001
2026-01-09 20:46:06.623121,random_bot,BAC,SELL,82,56.0799,4598.5518
2026-01-09 20:46:06.642432,up_down_bot,AMZN,BUY,35,246.7682,8636.887
2026-01-09 20:46:06.642621,random_bot,EXK,SELL,724,10.6,7674.4
2026-01-09 20:46:06.649881,up_down_bot,BAC,SELL,140,56.0799,7851.186000000001
2026-01-09 20:46:06.666411,up_down_bot,T,SELL,288,24.155,6956.64
2026-01-09 20:46:06.672146,random_bot,AG,SELL,408,18.84,7686.72
2026-01-09 20:46:06.678900,up_down_bot,GOOGL,SELL,19,330.3,6275.7
2026-01-09 20:46:06.688094,random_bot,T,SELL,304,24.155,7343.120000000001
2026-01-09 20:46:06.711158,up_down_bot,AMD,SELL,35,204.73,7165.549999999999
2026-01-09 20:46:06.722326,random_bot,HPE,BUY,369,22.335,8241.615
2026-01-09 20:46:06.742082,up_down_bot,CLF,BUY,668,12.745,8513.66
2026-01-09 20:46:06.755033,random_bot,VZ,BUY,198,40.727,8063.945999999999
2026-01-09 20:46:06.760424,random_bot,AMD,BUY,38,204.73,7779.74
2026-01-09 20:46:06.769561,up_down_bot,HL,BUY,371,22.46,8332.66
2026-01-09 20:46:06.776280,random_bot,HBAN,SELL,388,18.225,7071.3
2026-01-09 20:46:06.840607,up_down_bot,HOOD,SELL,56,115.62,6474.72
2026-01-09 20:46:06.866033,random_bot,GGB,SELL,1755,3.95,6932.25
2026-01-09 20:46:06.880147,up_down_bot,SNDK,SELL,18,378.51,6813.18
2026-01-09 20:46:06.917598,up_down_bot,CMCSA,SELL,221,28.455,6288.554999999999
