TIMESTAMP,BOT,VALUE
2026-01-09 21:54:05.818518,up_down_bot,998729.624599998
2026-01-09 21:54:05.835787,stoch_bot,1001063.6541999994
2026-01-09 21:54:05.837245,cci_bot,1000000
2026-01-09 21:54:05.852844,tmf_bot,1000829.4485999999
2026-01-09 21:55:05.133467,sma_crossover_bot,997255.1529999999
2026-01-09 21:55:05.178588,ema_crossover_bot,998174.0703999999
2026-01-09 21:55:05.213573,macd_crossover_bot,997741.9817999995
2026-01-09 21:55:05.327244,obv_bot,998935.0039000006
2026-01-09 21:55:05.562507,random_bot,998271.2850999982
2026-01-09 21:55:05.583986,rsi_bot,999473.285800001
2026-01-09 21:55:05.605549,up_down_bot,998796.3161999973
2026-01-09 21:55:05.624885,stoch_bot,1001268.4705
2026-01-09 21:55:05.625569,cci_bot,1000000
2026-01-09 21:55:05.644010,tmf_bot,1000900.4663999998
2026-01-09 21:56:05.248664,sma_crossover_bot,997168.4749999995
2026-01-09 21:56:05.309007,ema_crossover_bot,998136.6753999998
2026-01-09 21:56:05.363754,macd_crossover_bot,997642.1472999996
2026-01-09 21:56:05.521271,obv_bot,998877.7926000006
2026-01-09 21:56:05.926844,random_bot,998225.4537999984
2026-01-09 21:56:05.944481,rsi_bot,999431.5673000006
2026-01-09 21:56:05.961709,up_down_bot,998671.996699998
2026-01-09 21:56:05.980969,stoch_bot,1001296.5056999999
2026-01-09 21:56:05.981584,cci_bot,1000000
2026-01-09 21:56:05.996642,tmf_bot,1000838.3064
2026-01-09 21:57:05.250234,sma_crossover_bot,997314.3760999996
2026-01-09 21:57:05.280147,ema_crossover_bot,998306.5739999998
2026-01-09 21:57:05.331149,macd_crossover_bot,997797.8351999996
2026-01-09 21:57:05.543896,obv_bot,999077.3624000006
2026-01-09 21:57:05.842912,random_bot,998349.7931999983
2026-01-09 21:57:05.861596,rsi_bot,999479.1614000007
2026-01-09 21:57:05.880275,up_down_bot,998737.0352999977
2026-01-09 21:57:05.894347,stoch_bot,1001386.4160999998
2026-01-09 21:57:05.894925,cci_bot,1000000
2026-01-09 21:57:05.908913,tmf_bot,1000838.2013999999
2026-01-09 21:58:05.575742,sma_crossover_bot,997294.7402999998
2026-01-09 21:58:05.600781,ema_crossover_bot,998236.1759999999
2026-01-09 21:58:05.653997,macd_crossover_bot,997831.2377999998
2026-01-09 21:58:05.672944,obv_bot,999166.7224000007
2026-01-09 21:58:05.910659,random_bot,998437.150699998
2026-01-09 21:58:05.925198,rsi_bot,999716.0073000009
2026-01-09 21:58:05.942467,up_down_bot,998848.8804999974
2026-01-09 21:58:05.956913,stoch_bot,1001611.6337999998
2026-01-09 21:58:05.957636,cci_bot,1000000
2026-01-09 21:58:05.972095,tmf_bot,1000873.7963999999
2026-01-09 21:59:05.781793,sma_crossover_bot,997252.5840999996
2026-01-09 21:59:05.884136,ema_crossover_bot,998136.5783999995
2026-01-09 21:59:05.934011,macd_crossover_bot,997735.7995999993
2026-01-09 21:59:05.960129,obv_bot,999073.9041000005
2026-01-09 21:59:06.204241,random_bot,998349.4449999982
2026-01-09 21:59:06.219553,rsi_bot,999659.390800001
2026-01-09 21:59:06.234584,up_down_bot,998743.2484999979
2026-01-09 21:59:06.248846,stoch_bot,1001500.6076999997
2026-01-09 21:59:06.250002,cci_bot,1000000
2026-01-09 21:59:06.266212,tmf_bot,1000872.2313999999
2026-01-09 22:00:04.565919,sma_crossover_bot,997336.9319
2026-01-09 22:00:04.579730,ema_crossover_bot,998252.5872999998
2026-01-09 22:00:04.580840,macd_crossover_bot,997997.7895999999
2026-01-09 22:00:04.581644,obv_bot,999125.7252000008
2026-01-09 22:00:04.816804,random_bot,998489.2213999986
2026-01-09 22:00:04.847374,rsi_bot,999936.509600001
2026-01-09 22:00:04.869398,up_down_bot,998950.2424999981
2026-01-09 22:00:04.887704,stoch_bot,1001674.6247999998
2026-01-09 22:00:04.888790,cci_bot,1000000
2026-01-09 22:00:04.906209,tmf_bot,1000885.8013999999
