TIME,PRICE,HIGH,LOW,OPEN,VOLUME
19:02:00,258.17498779296875,258.2699890136719,258.1199951171875,258.2200012207031,45989.0
19:03:00,258.2300109863281,258.2300109863281,258.1600036621094,258.1700134277344,55192.0
19:04:00,258.25,258.260009765625,258.20001220703125,258.2099914550781,39704.0
19:05:00,258.1899108886719,258.239990234375,258.1499938964844,258.2200012207031,43444.0
19:06:00,258.07000732421875,258.2099914550781,258.05999755859375,258.19000244140625,43898.0
19:07:00,258.0400085449219,258.1099853515625,258.0000915527344,258.0799865722656,91621.0
19:08:00,258.010009765625,258.056396484375,258.0,258.0400085449219,48362.0
19:09:00,258.0777893066406,258.0899963378906,258.0,258.010009765625,38178.0
19:10:00,258.1300048828125,258.19000244140625,258.0799865722656,258.0799865722656,52341.0
19:11:00,258.2099914550781,258.2200012207031,258.1000061035156,258.1300048828125,35346.0
19:12:00,258.1499938964844,258.2149963378906,258.1099853515625,258.2149963378906,85822.0
19:13:00,258.06329345703125,258.1400146484375,258.04998779296875,258.1400146484375,28923.0
19:14:00,258.0299987792969,258.0610046386719,258.010009765625,258.05999755859375,38639.0
19:15:00,258.1099853515625,258.1200866699219,258.0,258.010009765625,50129.0
19:16:00,258.07000732421875,258.16900634765625,258.07000732421875,258.1099853515625,34897.0
19:17:00,257.9714050292969,258.07501220703125,257.95001220703125,258.05999755859375,32215.0
19:18:00,258.010009765625,258.0299987792969,257.9200134277344,257.9750061035156,45156.0
19:19:00,258.06390380859375,258.07000732421875,258.0,258.04998779296875,26558.0
19:20:00,257.94000244140625,258.1000061035156,257.910888671875,258.07000732421875,45020.0
19:21:00,257.92999267578125,257.9599914550781,257.8500061035156,257.95001220703125,35069.0
19:22:00,257.9700012207031,258.0,257.9100036621094,257.9208984375,45896.0
19:23:00,257.94000244140625,257.94000244140625,257.8699951171875,257.92999267578125,51756.0
19:24:00,257.8800048828125,257.94000244140625,257.8634948730469,257.94000244140625,44674.0
19:25:00,257.94189453125,257.9599914550781,257.864990234375,257.8800048828125,51350.0
19:26:00,257.9649963378906,257.989990234375,257.8900146484375,257.94000244140625,41392.0
19:27:00,257.885009765625,258.0,257.885009765625,257.9700012207031,65108.0
19:28:00,257.8900146484375,257.94000244140625,257.8699951171875,257.8900146484375,44016.0
19:29:00,257.9200134277344,257.94000244140625,257.8900146484375,257.89849853515625,40962.0
19:30:00,257.9587097167969,257.9587097167969,257.8699951171875,257.9200134277344,70427.0
19:31:00,257.9599914550781,258.0249938964844,257.9200134277344,257.9549865722656,94423.0
19:32:00,257.96649169921875,258.010009765625,257.92999267578125,257.9599914550781,94392.0
19:33:00,258.010009765625,258.03759765625,257.95001220703125,257.9599914550781,84392.0
19:34:00,258.02508544921875,258.05010986328125,258.010009765625,258.0198059082031,57862.0
19:35:00,257.9714050292969,258.0199890136719,257.95001220703125,258.0199890136719,64954.0
19:36:00,257.92999267578125,257.99798583984375,257.8999938964844,257.9599914550781,63842.0
19:37:00,257.9635009765625,258.010009765625,257.9200134277344,257.92498779296875,46710.0
19:38:00,257.94000244140625,257.9750061035156,257.8900146484375,257.9700012207031,51385.0
19:39:00,257.9150085449219,257.9599914550781,257.8500061035156,257.94000244140625,75864.0
19:40:00,258.0199890136719,258.0299987792969,257.90771484375,257.9100036621094,72699.0
19:41:00,258.2099914550781,258.2099914550781,258.0150146484375,258.0150146484375,134427.0
19:42:00,258.17999267578125,258.260009765625,258.1400146484375,258.2099914550781,75509.0
19:43:00,258.05999755859375,258.18719482421875,258.0400085449219,258.1708984375,66705.0
19:44:00,257.989990234375,258.07000732421875,257.9700012207031,258.06500244140625,85568.0
19:45:00,258.1000061035156,258.1199951171875,257.9849853515625,257.9849853515625,54972.0
19:46:00,257.989990234375,258.20001220703125,257.9700012207031,258.1199951171875,109192.0
19:47:00,257.9700012207031,258.0101013183594,257.8999938964844,258.0,95171.0
19:48:00,258.05499267578125,258.07000732421875,257.9700012207031,257.9800109863281,79128.0
19:49:00,257.9800109863281,258.0714111328125,257.9200134277344,258.06500244140625,96965.0
19:50:00,257.7799987792969,257.95001220703125,257.7401123046875,257.95001220703125,174752.0
19:51:00,257.6791076660156,257.82501220703125,257.6300048828125,257.7799987792969,97766.0
19:52:00,257.70001220703125,257.80999755859375,257.65740966796875,257.6600036621094,127471.0
19:53:00,257.68499755859375,257.760009765625,257.6449890136719,257.70001220703125,112985.0
19:54:00,257.6825866699219,257.7149963378906,257.40350341796875,257.69000244140625,344473.0
19:55:00,257.69000244140625,257.9599914550781,257.6400146484375,257.70001220703125,618300.0
19:56:00,257.7200012207031,257.739990234375,257.6000061035156,257.69500732421875,155320.0
19:57:00,257.90350341796875,257.9150085449219,257.6600036621094,257.7113037109375,231576.0
19:58:00,257.8550109863281,257.9700012207031,257.8500061035156,257.8999938964844,346931.0
19:59:00,258.0150146484375,258.07000732421875,257.79998779296875,257.8599853515625,683893.0
